Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Labels,Labels2,ParLabel
0.979393376829959,0.007156359621448023,0.7306930790783264,0.9793402242570325,1.4828611387282775,5.371107804513848,-0.9262268355205382,0.01550858855426133,-1.6743834187815907,-0.9218851772171366,2.0499043623344897,5.3002857390637335,0.04224369548693157,0.016647267721640546,39.40769747947481,0.03860162269129941,0.588635828470683,-0.6010899399667449,0.009868513157065172,0.0030331370121736297,30.735501527928893,0.009216852103779974,0.7479539255901982,-0.32029887916296707,0.008595040289841156,0.004445149389866673,51.71760969079556,0.008058642893206756,0.4859872272508404,-0.6486593404858589,0.005116747262755528,0.003331929409701248,65.11811583804709,0.0043976213902117735,1.2635850802162487,1.8173093309769612,0.5346856058174676,0.34774543430275306,65.03736598091015,0.4587794092792804,1.40303210616725,2.0356865288309027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.9675080116142,0.0826295942046573,16.245047927124713,0.021621657561951235,0.24331521451523988,0.23349401260903752,95.9635890728127,0.17071581124509905,1.0957521412626792,0.6379882409914703,18.846891631139858,2.2099126187618783,11.725607925237606,19.63597223018556,2.303079555404982,5.951646874706437,13.229741009684492,-66.15310836886015,0.0,Standing,Standing/Sitting,1
0.9752801918976959,0.0047477507323099985,0.48680889571558367,0.9748976618109819,0.3943487016912905,-0.0312340487276761,-0.914701068853809,0.007868876740596229,-0.8602675790525247,-0.9169757383567965,0.039358417385021174,-1.4587986738589496,0.021472955533840564,0.004621759154344873,21.523628394149824,0.021135585202899966,0.3201792885494229,-0.39862084845174506,0.0068073757029086,0.0017167950060365696,25.21963060306825,0.0066728991976021685,0.27640794401133945,-0.9335794038940946,0.008396045742513977,0.00441453060199243,52.578686888747384,0.007700903149084088,0.6414594662434958,-0.18141764974693952,0.004749925616360015,0.002968928152213477,62.504729379081105,0.004321974312572732,0.9176318321762471,0.7220959025026592,0.6764556280889852,0.3625178371429175,53.590778476785715,0.603023956887686,0.829586898186696,0.4888306270438041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.51465064166337,0.035473373679928116,10.0,0.02235533168587878,0.2430735319688697,0.24564127226118512,101.05636359150954,0.15302023893087124,1.1942338665115844,0.5767697276139963,20.280564999400237,0.9318187330710526,4.59463892203501,20.606405726449246,0.17748558617457583,-1.1559501462141673,3.383755248821508,-64.71943500059976,0.0,Standing,Standing/Sitting,1
0.9726044259652361,0.006375309236490207,0.6554884047708498,0.9716247291304838,0.37925212502685396,-0.48817292007457436,-0.9013217587061001,0.009811303763029201,-1.0885462009830873,-0.9044395099898832,0.405615702532158,-0.6053993405857039,0.022968178211087806,0.004263039324414067,18.560633260656694,0.023265471536247265,0.22307209277178786,-0.45007011433269906,0.008268990082375418,0.002096604737223009,25.355027836975243,0.007903548940237239,1.3233157308159111,3.355961454086156,0.01297702284367864,0.005381099342116527,41.4663625620245,0.012158905949302051,0.3036616419979732,-0.9527889816258055,0.007811408279350397,0.0038646780988885014,49.47479328541628,0.00728315440802154,0.5207873317451205,-0.4438992268302373,0.941226177629162,0.40570920324444043,43.104326344425964,0.9010174690926245,0.36520590639456635,-0.6745026170376436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.28809012737963,0.03195716663035209,12.311444133449156,0.024445290989077995,0.2136147509694601,0.22111028382248166,103.50890227337024,0.12577823952752354,1.3005498792058103,0.8083668528544856,22.053701643833637,0.9722456424302987,4.408537206733025,22.29612786580011,0.730593202770129,-0.3240451578820651,4.823147592957337,-62.946298356166366,0.0,Standing,Standing/Sitting,1
0.9715010138675382,0.00638767675320143,0.6575059276337898,0.9711921997926035,0.34056061928640335,-0.39003646224724164,-0.8945198069667779,0.0066884337779718125,-0.7477122055744729,-0.890898031393638,0.8874914892978674,-0.37456443841721,0.022501621201664948,0.00541518891031114,24.065772247159053,0.021592211233482525,0.9159604305959649,0.8509102533250892,0.008537659228152819,0.002406244553028525,28.183890791681698,0.008188273891824617,0.5040842823690651,-0.6493727838095165,0.016693876758105446,0.00794531458836285,47.59418500262456,0.015905651768815032,0.6700570447380608,0.22855212818963366,0.010027512855566354,0.005976507085242619,59.60109123096273,0.008699224430401248,1.0555509320208096,0.8027872571656132,1.129817486023243,0.4959512877915558,43.89658453041086,1.032407352538835,0.6264624327223215,-0.042817387627864356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.284271247461884,0.042579179224445464,16.245047927124713,0.042579179224445464,0.23165790752284302,0.22461415545275903,96.95941651834639,0.14995930080766584,1.3265303366405583,1.4089165817766611,22.953538504212062,0.6201616075530275,2.701812652716815,22.899224720179795,0.13571800231295822,-0.08669258096806454,3.2646484834496903,-62.04646149578794,0.0,Standing,Standing/Sitting,1
0.9738176736651918,0.005748236903346528,0.5902785561194107,0.9736654622001104,0.10444046324814911,0.43930406861067883,-0.9112638774419002,0.02005797031469616,-2.2011154849024512,-0.9062447819596753,0.3609820095064966,-1.3858640066991488,0.03218264239586121,0.0181801304471903,56.490483980670035,0.02635570417906511,1.538646161770094,1.6592274957352897,0.008020099698657267,0.002095994036181269,26.1342640981406,0.007765562088008571,0.6062349353200805,-0.051324082878024146,0.00991842108078982,0.0052122992643948785,52.55170376351691,0.008838738040019455,1.1646560131728503,1.6351501563468132,0.005966724743063376,0.0038906222620545376,65.20532502488213,0.004993538709044313,1.4500566698580395,2.485629795530592,0.718451168845602,0.3384985132041598,47.115034101490124,0.6800155576522546,0.43839779681608176,-0.29993774176017673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.9675080116142,0.09259202944895595,14.142135623730942,0.029657836023339632,0.21568717896211922,0.21442923026354113,99.41677168544217,0.1394234780197081,1.3780147356725863,1.6920999224293611,20.422855231228954,3.133575770880786,15.343475412239025,21.733484473587268,0.5216651496924315,-1.3577508278468913,9.952788116847412,-64.57714476877105,0.0,Standing,Standing/Sitting,1
0.9888452600948824,0.026476666474591442,2.677533841043131,0.9819717450075504,2.0746380876803068,8.066781346929682,-0.9506144564377625,0.03431637390607863,-3.6099150053610987,-0.9531228421455751,1.1469108632665461,6.2444171991250546,0.12743093505064904,0.05139363408345378,40.33057911960446,0.13373372217474752,0.02741382535205894,-1.1327530207344976,0.02995005436036865,0.02445972793002976,81.66839243669637,0.015944319235471616,1.028764282575894,-0.35138308334573853,0.04069703657094047,0.054866938760101534,134.81801964735442,0.011663421464486217,1.6057053224524893,1.484693421803387,0.024102230197952563,0.03758324804370748,155.9326574140019,0.005542823674285317,2.0755977671585324,3.863561713326427,0.5292719389103219,0.4537803199039384,85.736704809666,0.3882571472390409,1.700343679465885,2.519622478866599,0.12588695985163942,0.0371161057815313,29.483677916500213,0.11250661765160154,433.0,30.114068852566948,6.954750312371119,433.0,7.0,342.9675080116142,0.2305975287858637,17.41101126592247,0.22666562119627526,0.3153425377070848,0.426783203971579,135.33956029998373,0.18894752001405735,4.542470956547077,35.769974069699984,14.84971577114956,5.782590358837756,38.94074774193545,13.96106027284982,2.164899648652326,6.21390811501988,38.08840663183319,-70.15028422885044,5.0,Standing,Standing/Sitting,1
1.042605049391946,0.01707252890663543,1.6374876485196612,1.043992929988434,0.8242389448916135,13.413071775211481,-0.7248723339866971,0.1152001928296496,-15.892480293193776,-0.6592461621251293,1.374452832606442,0.5500259885320196,0.13204285927631326,0.050901595303010985,38.54929799459595,0.13415035445246523,0.008208490148307374,-1.0295206343018652,0.025343641484536956,0.01367260999072835,53.948877074632264,0.018767967041752036,0.9880338112838232,-0.05027470362462472,0.03037566485985199,0.037710166005468664,124.14597731261779,0.009989540753457902,1.483479870337502,0.9452639068930377,0.016273925616538586,0.02068454323798564,127.10235824701515,0.005761021353896821,1.7175619703105143,2.132725498046077,0.49333563855578105,0.4044553395791301,81.98380736554039,0.33984803658100327,1.280132795682979,0.8140862093363261,0.0733590366117384,0.013795985022689155,18.80611531978818,0.06842878767153021,430.125,29.84307918094244,6.938234043811087,436.0,8.0,342.9675080116142,0.23990753393582337,10.0,0.15219319746778875,0.3191499095140281,0.39607702790856425,124.10375691839413,0.2006636177480523,3.2466182285741496,15.727130980349237,44.67359966605846,11.417700045297833,25.558047998475104,50.644559904333164,1.7319946642804973,1.8540778488780436,41.6581836273226,-40.32640033394154,5.0,Standing,Standing/Sitting,1
1.0078414684142436,0.009544287184156222,0.947002825669932,1.0041379844923823,0.6153835027304281,2.82407034778163,-1.003358855678275,0.009257798073318,-0.9226806561705868,-1.0002243058615892,0.37290154068021997,3.4088217691121576,0.08106699185362012,0.024879871578313787,30.69050794833798,0.07763128860212701,0.6885735622641143,0.11842163421029195,0.019142788767570144,0.006773411660856449,35.38362013549094,0.017596277178888522,0.4645106423145365,-0.6700188391940181,0.02262980723002866,0.014467623900014662,63.931715162013504,0.017939160753937262,1.1604557187844435,0.6147491608581523,0.011865023845352585,0.007677462999022894,64.70667989453794,0.010178972670490349,1.3496008433175297,2.0414967207157098,0.6077616599657613,0.28137600476561286,46.297096921425485,0.5645897434256555,0.5855295102544396,-0.16553725942657938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.9675080116142,0.14944749560068166,20.0,0.06626132313585252,0.3077957782448495,0.28180845712269825,91.55695985489493,0.20848559447608883,1.2486762652092394,1.4273601029957108,5.132380515824405,1.6800736960813152,32.734784392958204,4.64615080639274,1.480927453216829,2.653360354224814,11.057504470347602,-79.86761948417559,0.0,Standing,Standing/Sitting,1
1.0119928001646268,0.028179852906405675,2.7845902561580966,1.0060076553584714,2.749789464022282,16.396492484434784,-1.0013986447389218,0.027211637543347243,-2.7173631286910407,-1.000060356866832,2.0643756606945485,20.18052565987638,0.106646981299879,0.05509642020604806,51.662428260508655,0.08716445988268087,1.205057382166285,0.7763579880696567,0.029749418382211082,0.022329396280167925,75.05826162141031,0.01942274362047548,1.3844858014647432,1.0099851712572665,0.05641600495460019,0.06638181177088498,117.66485738276683,0.023888649710259315,1.5123718148514251,1.3928875544182349,0.033540272273143705,0.04402270295366812,131.2532665064794,0.012125859205326443,1.908795664756711,3.235359810820249,0.8328454382596208,0.558425942470728,67.05036935036334,0.630535211412369,0.7921379379809588,-0.44210738613075673,0.12581768031903476,0.048878107396748374,38.84836159179584,0.10921226018728647,298.2307692307692,205.91826378674318,69.04661927334695,435.0,13.0,16.245047927124713,0.2966679485977559,15.15716566510396,0.28484058086385194,0.4427155447535198,0.5544389911585771,125.2359438761652,0.26138106964770946,3.4664410842252815,18.536754853687384,7.538758058563304,3.4102852313872423,45.23669820539587,6.231174153533633,1.6895733878692116,1.9957386158162036,15.946166608520471,-77.4612419414367,4.0,Standing,Standing/Sitting,1
1.0139470669602673,0.12646964155905968,12.473002356839554,0.9705031439557482,1.5904602627316138,2.6717193178433156,-0.9357901360559604,0.14650871919325895,-15.656151261728803,-0.8800846730471625,1.5816381789589358,2.0883840177108093,0.5450660217128058,0.2929853140918809,53.752261638178986,0.40380941443854934,0.9981447146946409,-0.17430628565633421,0.15790234170526027,0.08683711725401258,54.9941921799376,0.13851902188449433,0.6265223297608815,-0.2062634548301836,0.41986419499341954,0.3971265470647783,94.58452323399531,0.35405713938860073,0.569562711600979,-0.9402207161466878,0.24282292635619734,0.24131039641550167,99.37710579334798,0.18940270571685408,0.7323655568576068,-0.6228496283571059,1.2042268703378864,0.9928772483383521,82.44935176207842,1.0915214172193823,0.2860666432922312,-1.3145241446042515,0.5124514357555048,0.22295048140057225,43.5066556252062,0.5443070610535088,165.57692307692307,94.16727059903036,56.87221917711474,171.0,26.0,28.284271247461884,1.3374837390003596,16.245047927124713,1.3374837390003596,1.402462346307938,1.7817980828040265,127.04783750485078,0.6386519759014351,2.0726920825286004,4.882940818881003,20.891728549191146,9.559005357216936,45.75497587339189,21.705501174204883,0.22892783682016155,-1.32981961889153,33.33163059685528,-64.10827145080886,316.0,Walking,Walking,1
